"","SR","WT","NDVI","DA","LandUse","Year"
"2058",7.37373333333333,879.509800487513,0.329271428571429,124,"Ranching and wildlife","2016"
"2059",6.00873333333333,5280.77220610698,0.364457142857143,289,"Ranching and wildlife","2016"
"2060",8.7142,2499.52813527406,0.3813,63,"Ranching and wildlife","2016"
"2062",9.73793333333333,658.969441950384,0.579514285714286,60,"Wildlife only","2016"
"2063",9.94086666666667,219.043845222025,0.611728571428572,0,"Wildlife only","2016"
"2064",10.4012666666667,1234.47931975078,0.569985714285714,0,"Wildlife only","2016"
"2066",5.39073333333333,6412.39345860097,0.461457142857143,521,"Pastoralist","2016"
"2067",4.98193333333333,1425.20378122346,0.370528571428571,905,"Pastoralist","2016"
"2068",5.55066666666667,2289.20909965291,0.365571428571429,392,"Pastoralist","2016"
"2069",3.99153333333333,3794.13272547388,0.314628571428571,629,"Pastoralist","2016"
"2071",8.4996,1794.23571170747,0.366085714285714,105,"Ranching and wildlife","2016"
"2072",8.28866666666667,4947.24685601764,0.411985714285714,0,"Ranching and wildlife","2016"
"2073",9.1702,5015.01167034914,0.393757142857143,2,"Ranching and wildlife","2016"
"2074",10.5021333333333,2238.56753248383,0.349114285714286,0,"Ranching and wildlife","2016"
"2075",10.0019333333333,1845.25790545094,0.563185714285714,0,"Wildlife only","2016"
"2076",9.4664,2234.23971806519,0.567357142857143,92,"Wildlife only","2016"
"2077",10.0922666666667,1870.7596997517,0.5033,33,"Wildlife only","2016"
"2079",3.8226,5027.41818335911,0.413814285714286,721,"Pastoralist","2016"
"2080",3.7336,770.07568096353,0.386814285714286,683,"Pastoralist","2016"
"2081",4.83046666666667,4141.53139490999,0.370857142857143,617,"Pastoralist","2016"
"2083",6.0948,6150.88021276422,0.391871428571429,510,"Ranching and wildlife","2016"
"2084",7.86886666666667,5739.98158631179,0.385814285714286,0,"Ranching and wildlife","2016"
"2085",7.7204,8687.20367964585,0.417457142857143,0,"Ranching and wildlife","2016"
"2086",8.54066666666667,5380.0090248381,0.419442857142857,0,"Ranching and wildlife","2016"
"2087",6.19186666666667,1087.40033691033,0.327342857142857,334,"Ranching and wildlife","2016"
"2088",10.6696666666667,2062.54442088032,0.585285714285714,9,"Wildlife only","2016"
"2089",9.38426666666667,1728.4843285423,0.573785714285714,135,"Wildlife only","2016"
"2091",5.091,1228.05646157119,0.408628571428571,698,"Pastoralist","2016"
"2092",3.88706666666667,585.710457585595,0.391285714285714,651,"Pastoralist","2016"
"2093",2.72546666666667,571.421914313613,0.333042857142857,740,"Pastoralist","2016"
"2095",8.96473333333333,9499.14696681175,0.4276,0,"Ranching and wildlife","2016"
"2096",7.01666666666667,9352.8723484014,0.3771,0,"Ranching and wildlife","2016"
"2097",8.85713333333333,6896.54508150012,0.391814285714286,0,"Ranching and wildlife","2016"
"2098",7.10166666666667,4964.89902544473,0.4267,154,"Ranching and wildlife","2016"
"2099",9.30073333333333,2295.16902827901,0.408128571428571,102,"Ranching and wildlife","2016"
"2100",8.99893333333333,337.624943368077,0.351,3,"Ranching and wildlife","2016"
"2101",4.53853333333333,2845.78487103136,0.280085714285714,342,"Pastoralist","2016"
"2102",4.298,2664.09097217826,0.262771428571429,333,"Pastoralist","2016"
"2103",2.87593333333333,946.436815158599,0.2532,570,"Pastoralist","2016"
"2104",3.7852,2358.11869472777,0.263757142857143,461,"Pastoralist","2016"
"2105",7.11526666666667,7209.40952650871,0.373814285714286,153,"Pastoralist","2016"
"2106",4.7492,4089.4232044331,0.367728571428571,401,"Pastoralist","2016"
"2107",1.74013333333333,3109.42538553066,0.366242857142857,1432,"Pastoralist","2016"
"2109",8.93366666666667,7582.2896107362,0.462842857142857,0,"Ranching and wildlife","2016"
"2110",8.7634,5469.57775611978,0.456314285714286,62,"Ranching and wildlife","2016"
"2111",9.60886666666667,2749.81285758758,0.448,0,"Ranching and wildlife","2016"
"2112",9.739,98.1214863564046,0.460614285714286,0,"Ranching and wildlife","2016"
"2113",9.5188,2.47137960138878,0.393042857142857,0,"Ranching and wildlife","2016"
"2114",8.64666666666667,3306.89296061304,0.378071428571429,119,"Ranching and wildlife","2016"
"2116",4.075,1931.96545517749,0.271042857142857,373,"Pastoralist","2016"
"2117",2.8404,1580.8258085899,0.274571428571429,625,"Pastoralist","2016"
"2118",3.5288,6355.63936889956,0.245042857142857,411,"Pastoralist","2016"
"2119",6.0166,9317.18588809467,0.315185714285714,146,"Pastoralist","2016"
"2120",5.46533333333333,11716.9263097605,0.375714285714286,282,"Pastoralist","2016"
"2121",8.0576,6770.72912468385,0.4637,146,"Pastoralist","2016"
"2122",9.99113333333333,2078.96471252584,0.517371428571429,10,"Pastoralist","2016"
"2123",8.4958,2466.08545217606,0.5901,250,"Pastoralist","2016"
"2124",6.42986666666667,7249.34474259544,0.455357142857143,345,"Pastoralist","2016"
"2125",6.785,11630.6343163359,0.283671428571429,37,"Pastoralist","2016"
"2126",2.4594,3745.38678273765,0.4019,1096,"Pastoralist","2016"
"2127",4.51546666666667,2141.3530311559,0.391628571428571,504,"Pastoralist","2016"
"2129",8.82466666666667,4802.93841411171,0.446514285714286,30,"Ranching and wildlife","2016"
"2132",5.36753333333333,2645.89249778591,0.430828571428572,645,"Ranching and wildlife","2016"
"2133",10.5664,2069.53833619613,0.427428571428571,0,"Ranching and wildlife","2016"
"2134",10.1058666666667,5072.91395091011,0.406728571428571,70,"Ranching and wildlife","2016"
"2135",7.07146666666667,365.01693512462,0.344985714285714,104,"Ranching and wildlife","2016"
"2139",6.05073333333333,10994.54107816,0.287757142857143,27,"Pastoralist","2016"
"2140",5.2432,12902.0737921816,0.324642857142857,189,"Pastoralist","2016"
"2141",6.4706,8565.13783217734,0.426442857142857,262,"Pastoralist","2016"
"2142",7.95446666666667,3783.8633828567,0.715814285714286,213,"Pastoralist","2016"
"2143",8.33193333333333,472.360725882912,0.556471428571429,298,"Pastoralist","2016"
"2144",8.01686666666667,5276.97271319493,0.433814285714286,181,"Pastoralist","2016"
"2145",4.28786666666667,10168.6784226372,0.323771428571429,410,"Pastoralist","2016"
"2146",7.8602,2489.19798355444,0.401557142857143,127,"Pastoralist","2016"
"2147",4.48826666666667,136.316052657387,0.3825,1490,"Pastoralist","2016"
"2148",6.5756,1142.53752099399,0.350528571428571,362,"Pastoralist","2016"
"2150",2.38686666666667,1969.61667030564,0.3525,902,"Pastoralist","2016"
"2151",9.5022,3265.51576729861,0.340428571428571,132,"Ranching and wildlife","2016"
"2152",5.2746,2048.15834692868,0.351414285714286,457,"Pastoralist","2016"
"2154",9.47453333333333,518.938019875488,0.419085714285714,82,"Ranching and wildlife","2016"
"2155",10.4363333333333,2432.36997769759,0.402228571428571,76,"Ranching and wildlife","2016"
"2156",10.6595333333333,1923.2180269893,0.3261,343,"Ranching and wildlife","2016"
"2157",10.7916,3904.63539158338,0.302357142857143,21,"Ranching and wildlife","2016"
"2159",5.8886,6434.37912687613,0.262085714285714,118,"Pastoralist","2016"
"2160",4.704,8823.51601646625,0.282057142857143,434,"Pastoralist","2016"
"2161",5.43773333333333,10438.6825166826,0.298914285714286,145,"Pastoralist","2016"
"2162",8.79086666666667,5547.35345899049,0.693757142857143,9,"Pastoralist","2016"
"2163",8.87606666666667,655.903941731157,0.737071428571429,6,"Pastoralist","2016"
"2164",8.82953333333333,4235.66288318767,0.648028571428572,123,"Pastoralist","2016"
"2165",8.4654,9127.34386324379,0.473842857142857,30,"Pastoralist","2016"
"2166",5.3208,2364.54198518111,0.441342857142857,581,"Pastoralist","2016"
"2167",7.59273333333333,470.645216657065,0.417414285714286,244,"Pastoralist","2016"
"2168",3.32873333333333,1384.48728770713,0.364814285714286,714,"Pastoralist","2016"
"2171",5.64933333333333,4551.94601605437,0.360014285714286,558,"Ranching","2016"
"2173",3.94666666666667,2281.91520606236,0.376857142857143,702,"Ranching and wildlife","2016"
"2174",9.5688,4694.42417242289,0.365485714285714,0,"Ranching and wildlife","2016"
"2175",11.0997333333333,1200.52455168949,0.394428571428571,0,"Ranching and wildlife","2016"
"2176",10.4766,1558.61719385437,0.332014285714286,0,"Ranching and wildlife","2016"
"2177",10.6158,1423.41132253881,0.292557142857143,0,"Ranching and wildlife","2016"
"2178",9.20046666666667,2065.99885329208,0.310328571428571,0,"Ranching and wildlife","2016"
"2179",9.94226666666667,1760.6216609248,0.354785714285714,10,"Wildlife only","2016"
"2181",4.59006666666667,11195.8689456431,0.257685714285714,149,"Pastoralist","2016"
"2182",6.08946666666667,6588.73089121639,0.333042857142857,195,"Pastoralist","2016"
"2183",8.97753333333333,1697.30605915473,0.706842857142857,36,"Pastoralist","2016"
"2184",8.46433333333333,3194.23611292936,0.734885714285714,90,"Pastoralist","2016"
"2185",9.23626666666667,7774.0654997181,0.573628571428571,19,"Pastoralist","2016"
"2189",5.3916,528.939674337609,0.367171428571429,375,"Pastoralist","2016"
"2191",5.1402,1016.27679553155,0.3754,889,"Ranching","2016"
"2193",9.18233333333333,4832.86385947684,0.378542857142857,138,"Ranching and wildlife","2016"
"2195",10.1413333333333,865.652069114166,0.408,0,"Ranching and wildlife","2016"
"2196",11.5093333333333,1886.7031614315,0.345442857142857,0,"Ranching and wildlife","2016"
"2197",9.52053333333333,772.008303729173,0.3104,0,"Ranching and wildlife","2016"
"2198",10.4114,2291.15017713885,0.337514285714286,0,"Ranching and wildlife","2016"
"2199",9.3096,1753.96523624904,0.417114285714286,104,"Wildlife only","2016"
"2200",6.253,6611.22340364989,0.308285714285714,230,"Ranching and wildlife","2016"
"2201",7.3654,11578.2958404998,0.291057142857143,0,"Ranching and wildlife","2016"
"2207",3.7336,1705.86061674336,0.417928571428571,902,"Ranching","2016"
"2211",6.5128,3808.09158624962,0.359628571428571,314,"Pastoralist","2016"
"2212",9.45313333333333,132.062974568065,0.377142857142857,5,"Ranching and wildlife","2016"
"2213",9.99873333333333,1623.8274883231,0.4277,0,"Ranching","2016"
"2215",11.6573333333333,1698.86224458391,0.397571428571429,257,"Ranching and wildlife","2016"
"2218",10.0749333333333,5982.78679606713,0.345557142857143,113,"Ranching and wildlife","2016"
"2219",5.5476,8695.56565518312,0.364671428571429,442,"Ranching and wildlife","2016"
"2220",9.63526666666667,8589.47851515843,0.314714285714286,0,"Ranching and wildlife","2016"
"2221",7.1186,8287.75422096037,0.326971428571429,9,"Ranching and wildlife","2016"
"2222",9.30473333333333,3476.75148130248,0.427714285714286,12,"Ranching and wildlife","2016"
"2223",10.5585333333333,1251.87667067084,0.535857142857143,220,"Ranching and wildlife","2016"
"2224",9.86193333333333,6232.34611233723,0.464142857142857,0,"Ranching and wildlife","2016"
"2225",5.09973333333333,2120.89387263244,0.505185714285714,649,"Ranching","2016"
"2226",8.80753333333333,1737.09692663077,0.505014285714286,169,"Ranching","2016"
"2230",4.29433333333333,375.311258941321,0.390685714285714,1067,"Pastoralist","2016"
"2232",7.58393333333333,2326.54718991317,0.429171428571429,344,"Ranching and wildlife","2016"
"2233",11.6521333333333,247.680950244907,0.436071428571429,4,"Ranching and wildlife","2016"
"2234",8.72673333333333,2440.55737653963,0.430571428571429,67,"Ranching and wildlife","2016"
"2235",7.8466,1553.03658884077,0.463442857142857,236,"Ranching","2016"
"2236",6.13353333333333,1991.81164643677,0.303514285714286,133,"Pastoralist","2016"
"2238",9.7494,4203.12953075113,0.4566,0,"Ranching and wildlife","2016"
"2239",7.17986666666667,4003.81127785083,0.379385714285714,160,"Ranching and wildlife","2016"
"2245",7.91793333333333,3800.5550227986,0.480828571428571,204,"Ranching and wildlife","2016"
"2246",9.72293333333333,206.342752554708,0.5117,110,"Ranching and wildlife","2016"
"2248",6.21213333333333,4027.67064265034,0.432614285714286,357,"Pastoralist","2016"
"2249",4.77686666666667,6714.87541512124,0.380414285714286,389,"Pastoralist","2016"
"2254",8.0092,673.096492582818,0.352971428571429,102,"Pastoralist","2016"
"2256",9.48073333333333,2908.27303829903,0.391257142857143,0,"Ranching and wildlife","2016"
"2257",8.52966666666667,2567.79184612245,0.3398,0,"Ranching and wildlife","2016"
"2259",7.17886666666667,2397.91222371203,0.455971428571429,321,"Ranching and wildlife","2016"
"2260",9.8266,3879.71761817952,0.489171428571429,33,"Ranching and wildlife","2016"
"2261",6.30366666666667,277.016624037504,0.4838,812,"Ranching and wildlife","2016"
"2262",9.60033333333333,1312.92064487033,0.471885714285714,153,"Ranching and wildlife","2016"
"2263",6.48373333333333,5935.04004142587,0.466542857142857,516,"Ranching and wildlife","2016"
"2268",9.3872,4693.04691444407,0.408128571428571,0,"Pastoralist","2016"
"2272",8.76506666666667,8366.27391956732,0.535428571428571,128,"Ranching and wildlife","2016"
"2273",9.7144,10461.8562452308,0.505614285714286,21,"Ranching and wildlife","2016"
"2274",9.75626666666667,5788.19322271713,0.490742857142857,0,"Ranching and wildlife","2016"
"2275",7.65906666666667,794.523018397555,0.520428571428571,852,"Ranching and wildlife","2016"
"2278",9.9664,2100.15900887389,0.4448,0,"Ranching","2016"
"2283",10.1101333333333,5991.45311524601,0.548057142857143,0,"Ranching and wildlife","2016"
"2284",10.6938,1490.87315310863,0.532714285714286,0,"Ranching and wildlife","2016"
"2285",10.1210666666667,3199.45732853967,0.515042857142857,0,"Ranching and wildlife","2016"
"2291",10.3356666666667,2353.63054469376,0.569942857142857,148,"Ranching and wildlife","2016"
"2300",10.2732666666667,3412.54169134797,0.616442857142857,30,"Wildlife only","2016"
"2301",10.66,844.183255162499,0.613028571428571,41,"Wildlife only","2016"
"2303",10.2665333333333,2369.81123194899,0.639185714285714,5,"Wildlife only","2016"
